tempo_s;id_caminhao;estado;e_defeito;e_automatico;i_posicao_x;i_posicao_y;i_angulo_x;i_temperatura;o_aceleracao;o_direcao;evento
473.059;4;Em movimento;0;1;3628;0;0;60;100;180;
473.567;4;Em movimento;0;1;3634;0;0;60;100;180;
474.072;4;Em movimento;0;1;3639;0;0;60;100;180;
474.582;4;Em movimento;0;1;3643;0;0;60;100;180;
475.089;4;Em movimento;0;1;3649;0;0;60;100;180;
475.598;4;Em movimento;0;1;3654;0;0;60;100;180;
476.103;4;Em movimento;0;1;3659;0;0;60;100;180;
476.511;4;Em movimento;0;1;3663;0;0;60;100;180;
477.027;4;Em movimento;0;1;3668;0;0;60;100;180;
477.543;4;Em movimento;0;1;3673;0;0;60;100;180;
478.058;4;Em movimento;0;1;3678;0;0;60;100;180;
478.563;4;Em movimento;0;1;3683;0;0;60;100;180;
479.07;4;Em movimento;0;1;3688;0;0;60;100;180;
479.578;4;Em movimento;0;1;3693;0;0;60;100;180;
480.083;4;Em movimento;0;1;3698;0;0;60;100;180;
480.589;4;Em movimento;0;1;3703;0;0;60;100;180;
481.092;4;Em movimento;0;1;3708;0;0;60;100;180;
481.612;4;Em movimento;0;1;3713;0;0;60;100;180;
482.118;4;Em movimento;0;1;3718;0;0;60;100;180;
482.633;4;Em movimento;0;1;3723;0;0;60;100;180;
483.138;4;Em movimento;0;1;3728;0;0;60;100;180;
483.642;4;Em movimento;0;1;3733;0;0;60;100;180;
484.153;4;Em movimento;0;1;3738;0;0;60;100;180;
484.681;4;Em movimento;0;1;3743;0;0;60;100;180;
485.094;4;Em movimento;0;1;3747;0;0;60;100;180;
485.623;4;Em movimento;0;1;3753;0;0;60;100;180;
486.137;4;Em movimento;0;1;3758;0;0;60;100;180;
486.642;4;Em movimento;0;1;3763;0;0;60;100;180;
487.15;4;Em movimento;0;1;3768;0;0;60;100;180;
487.657;4;Em movimento;0;1;3773;0;0;60;100;180;
488.163;4;Em movimento;0;1;3778;0;0;60;100;180;
488.668;4;Em movimento;0;1;3783;0;0;60;100;180;
489.171;4;Em movimento;0;1;3788;0;0;60;100;180;
489.674;4;Em movimento;0;1;3793;0;0;60;100;180;
490.18;4;Em movimento;0;1;3798;0;0;60;100;180;
490.689;4;Em movimento;0;1;3803;0;0;60;100;180;
491.203;4;Em movimento;0;1;3808;0;0;60;100;180;
491.712;4;Em movimento;0;1;3813;0;0;60;100;180;
492.215;4;Em movimento;0;1;3818;0;0;60;100;180;
492.718;4;Em movimento;0;1;3823;0;0;60;100;180;
493.231;4;Em movimento;0;1;3828;0;0;60;100;180;
493.736;4;Em movimento;0;1;3833;0;0;60;100;180;
494.239;4;Em movimento;0;1;3838;0;0;60;100;180;
494.752;4;Em movimento;0;1;3843;0;0;60;100;180;
495.255;4;Em movimento;0;1;3848;0;0;60;100;180;
495.66;4;Em movimento;0;1;3852;0;0;60;100;180;
496.274;4;Em movimento;0;1;3858;0;0;60;100;180;
496.783;4;Em movimento;0;1;3863;0;0;60;100;180;
497.291;4;Em movimento;0;1;3868;0;0;60;100;180;
497.699;4;Em movimento;0;1;3872;0;0;60;100;180;
498.317;4;Em movimento;0;1;3878;0;0;60;100;180;
498.73;4;Em movimento;0;1;3882;0;0;60;100;180;
